0.516667,0.071243,-0.488542,-0.124503,0.860668,0.913308,0.851987,2.560219
0.533333,0.072013,-0.488029,-0.125767,0.860712,0.913356,0.852087,2.560193
0.55,0.075702,-0.487855,-0.120998,0.861177,0.913577,0.852773,2.560393
0.566667,0.071429,-0.488739,-0.125991,0.860325,0.913239,0.852038,2.560374
0.583333,0.078074,-0.486545,-0.125846,0.861012,0.913335,0.852438,2.56027
0.6,0.077487,-0.486647,-0.124949,0.861138,0.913215,0.852421,2.560384
0.616667,0.07225,-0.487496,-0.125347,0.861055,0.913647,0.85199,2.560091
0.633333,0.074512,-0.488643,-0.122152,0.860671,0.91343,0.852532,2.560439
0.65,0.077141,-0.484319,-0.125881,0.862345,0.913351,0.852361,2.560353
0.666667,0.071643,-0.488606,-0.12527,0.860487,0.91335,0.851923,2.560182
0.683333,0.078169,-0.486068,-0.126054,0.861242,0.913358,0.852417,2.560308
0.7,0.079095,-0.486291,-0.126663,0.860942,0.913406,0.852493,2.560297
0.716667,0.069331,-0.488432,-0.123442,0.86104,0.913354,0.85208,2.560329
0.733333,0.074478,-0.488179,-0.122428,0.860899,0.913458,0.852508,2.560405
0.75,0.072793,-0.487136,-0.122143,0.861673,0.913545,0.852539,2.560178
0.766667,0.071171,-0.489089,-0.126103,0.86013,0.913215,0.851979,2.560338
0.783333,0.068993,-0.489101,-0.123934,0.860617,0.913386,0.852058,2.5602
0.8,0.072265,-0.487407,-0.125203,0.861125,0.913643,0.851965,2.560103
0.816667,0.07039,-0.488199,-0.125057,0.860853,0.913382,0.852121,2.560272
0.833333,0.072367,-0.491174,-0.122042,0.859428,0.913275,0.85247,2.560889
0.85,0.077147,-0.486544,-0.125856,0.861095,0.913364,0.852323,2.560424
0.866667,0.071547,-0.488436,-0.125468,0.860563,0.913257,0.851945,2.560136
0.883333,0.078877,-0.486671,-0.126077,0.860833,0.913331,0.85255,2.560302
0.9,0.079002,-0.486291,-0.126119,0.86103,0.913461,0.852509,2.560336
0.916667,0.071752,-0.488428,-0.126005,0.860472,0.913377,0.851974,2.560213
0.933333,0.075059,-0.490354,-0.124585,0.8593,0.913496,0.852318,2.560809
0.95,0.071719,-0.488395,-0.125651,0.860546,0.913246,0.851991,2.560246
0.966667,0.068429,-0.489632,-0.122484,0.860567,0.913374,0.852053,2.560112
0.983333,0.07147,-0.488423,-0.126131,0.86048,0.913522,0.851977,2.560268
1,0.069768,-0.488656,-0.12478,0.860684,0.913403,0.852044,2.560299
1.016667,0.070085,-0.487927,-0.124977,0.861043,0.913403,0.852125,2.560286
1.033333,0.069432,-0.488341,-0.124003,0.861003,0.913397,0.852076,2.560262
1.05,0.073897,-0.487956,-0.123032,0.860988,0.913372,0.852501,2.560415
1.066667,0.072149,-0.485773,-0.121183,0.862632,0.91326,0.852565,2.560071
1.083333,0.069897,-0.488161,-0.124691,0.860968,0.913403,0.852068,2.560272
1.1,0.076853,-0.488564,-0.125749,0.859992,0.91353,0.852325,2.560306
1.116667,0.070914,-0.487712,-0.125612,0.861005,0.913437,0.852123,2.560256
1.133333,0.07134,-0.486482,-0.121088,0.862313,0.913132,0.852663,2.560315
1.15,0.07499,-0.48964,-0.124213,0.859768,0.913498,0.852318,2.560743
1.166667,0.078867,-0.488466,-0.126941,0.85969,0.913299,0.852446,2.560586
1.183333,0.075859,-0.484245,-0.124725,0.862668,0.913407,0.85229,2.560161
1.2,0.077011,-0.484365,-0.12608,0.862302,0.913365,0.852273,2.560294
1.216667,0.076967,-0.487378,-0.123747,0.860945,0.913271,0.852614,2.560382
1.233333,0.072101,-0.487626,-0.127297,0.860708,0.91351,0.852107,2.56027
1.25,0.072039,-0.486719,-0.121607,0.862048,0.91325,0.852582,2.560304
1.266667,0.074846,-0.486034,-0.123676,0.861901,0.91339,0.852414,2.560369
1.283333,0.069811,-0.488684,-0.124032,0.860773,0.91324,0.852072,2.560338
1.3,0.070994,-0.489059,-0.125069,0.860313,0.913121,0.852008,2.560457
1.316667,0.069094,-0.488382,-0.124035,0.861002,0.913405,0.852105,2.560209
1.333333,0.071474,-0.488242,-0.126585,0.860516,0.913364,0.852012,2.560227
1.35,0.070081,-0.48921,-0.123938,0.860466,0.913307,0.852024,2.560247
1.366667,0.077399,-0.488649,-0.125955,0.859864,0.913181,0.852406,2.560445
1.383333,0.071478,-0.488176,-0.125583,0.8607,0.913353,0.852004,2.560299
1.4,0.070498,-0.488892,-0.124861,0.860479,0.913408,0.852014,2.560241
1.416667,0.079436,-0.486544,-0.126336,0.860816,0.913411,0.852542,2.560308
1.433333,0.079711,-0.486319,-0.126306,0.860922,0.913464,0.852584,2.5603
1.45,0.074324,-0.490635,-0.122979,0.859436,0.913361,0.852468,2.560481
1.466667,0.078026,-0.48796,-0.126277,0.860152,0.913452,0.852383,2.560199
1.483333,0.076558,-0.487757,-0.124491,0.860659,0.913255,0.852482,2.560391
1.5,0.0704,-0.488406,-0.124835,0.860767,0.913352,0.852102,2.560169
1.516667,0.077081,-0.486785,-0.125296,0.861046,0.913447,0.852378,2.560334
1.533333,0.071361,-0.488295,-0.126371,0.860527,0.913346,0.851947,2.560244
1.55,0.067675,-0.4914,-0.119864,0.859988,0.913381,0.852672,2.560605
1.566667,0.071829,-0.487699,-0.124673,0.861073,0.913361,0.852056,2.560201
1.583333,0.075174,-0.486768,-0.123398,0.861498,0.913347,0.852448,2.560325
1.6,0.079028,-0.488288,-0.127058,0.859759,0.913313,0.852514,2.560476
1.616667,0.080005,-0.486593,-0.126299,0.860741,0.91342,0.852623,2.560369
1.633333,0.068586,-0.488913,-0.122967,0.860894,0.913317,0.852088,2.560117
1.65,0.075309,-0.49151,-0.124246,0.858668,0.91341,0.852452,2.560809
1.666667,0.072453,-0.487472,-0.127403,0.86075,0.913414,0.852161,2.560259
1.683333,0.069738,-0.488265,-0.124582,0.860937,0.913341,0.852031,2.5603
1.7,0.072529,-0.487516,-0.127655,0.860681,0.91348,0.85214,2.560265
1.716667,0.071528,-0.488036,-0.126548,0.860633,0.91341,0.851996,2.560253
1.733333,0.071356,-0.488247,-0.126546,0.860528,0.913332,0.851904,2.560216
1.75,0.073995,-0.484627,-0.123204,0.862834,0.913607,0.852379,2.559906
1.766667,0.078622,-0.489706,-0.126206,0.859115,0.91352,0.852409,2.56023
1.783333,0.075547,-0.48891,-0.123872,0.860183,0.913423,0.852478,2.560605
1.8,0.074905,-0.487337,-0.123923,0.861124,0.913083,0.852355,2.560304
1.816667,0.078184,-0.486423,-0.12643,0.860985,0.913393,0.852361,2.560307
1.833333,0.069877,-0.488876,-0.124097,0.860649,0.913526,0.852048,2.560228
1.85,0.07157,-0.489896,-0.125819,0.85968,0.913327,0.852088,2.560385
1.866667,0.07017,-0.489268,-0.124061,0.860408,0.913242,0.851947,2.560285
1.883333,0.071926,-0.488113,-0.125025,0.860779,0.913244,0.852024,2.560107
1.9,0.071999,-0.488184,-0.125221,0.860705,0.913409,0.851991,2.560181
1.916667,0.069644,-0.488876,-0.123743,0.860719,0.913304,0.852096,2.560179
1.933333,0.071947,-0.48862,-0.125467,0.860425,0.913547,0.852044,2.560169
1.95,0.072025,-0.487956,-0.125352,0.860812,0.913718,0.851964,2.560131
1.966667,0.072966,-0.492203,-0.122931,0.858662,0.913368,0.852518,2.560925
1.983333,0.071622,-0.489097,-0.1257,0.860148,0.913515,0.851971,2.560179
2,0.071167,-0.48865,-0.125682,0.860442,0.91349,0.85194,2.560225
2.016667,0.076489,-0.490138,-0.119685,0.859994,0.913816,0.852743,2.560396
2.033333,0.078784,-0.487665,-0.125293,0.860394,0.913167,0.852514,2.560423
2.05,0.070273,-0.489028,-0.124015,0.860543,0.913398,0.852033,2.560304
2.066667,0.071809,-0.488434,-0.125808,0.860493,0.913445,0.851999,2.560212
2.083333,0.071884,-0.488309,-0.125674,0.860577,0.913422,0.85205,2.560183
2.1,0.068428,-0.488838,-0.122281,0.861047,0.913324,0.852126,2.56005
2.116667,0.0792,-0.486191,-0.125903,0.861101,0.913439,0.852531,2.56032
2.133333,0.073415,-0.49126,-0.121503,0.859367,0.913225,0.852594,2.560611
2.15,0.069844,-0.488984,-0.12412,0.860588,0.913454,0.852083,2.560228
2.166667,0.072167,-0.487577,-0.124878,0.861084,0.913488,0.851979,2.560083
2.183333,0.07122,-0.489909,-0.125411,0.859761,0.913294,0.851939,2.560285
2.2,0.071912,-0.488478,-0.125053,0.860569,0.913344,0.851902,2.560204
2.216667,0.072181,-0.488433,-0.125729,0.860474,0.913402,0.852081,2.560165
2.233333,0.073892,-0.489719,-0.122757,0.860027,0.913503,0.852452,2.560482
2.25,0.071545,-0.488732,-0.125689,0.860363,0.913285,0.851989,2.560276
2.266667,0.077937,-0.485271,-0.125713,0.861762,0.913232,0.852447,2.560255
2.283333,0.069487,-0.489453,-0.124175,0.860341,0.913605,0.852078,2.560227
2.3,0.077491,-0.486088,-0.125122,0.861428,0.913074,0.852426,2.56034
2.316667,0.077645,-0.485064,-0.125344,0.861959,0.913082,0.852423,2.560154
2.333333,0.070148,-0.489061,-0.124331,0.860488,0.913254,0.852048,2.560264
2.35,0.07192,-0.488381,-0.125944,0.860494,0.913425,0.852043,2.560187
2.366667,0.067592,-0.489676,-0.121685,0.860721,0.913543,0.852135,2.559986
2.383333,0.069541,-0.490905,-0.120206,0.860074,0.913548,0.852765,2.560331
2.4,0.071315,-0.488529,-0.12451,0.860669,0.913359,0.851986,2.560147
2.416667,0.076703,-0.488449,-0.12342,0.860408,0.913318,0.852573,2.560466
2.433333,0.07009,-0.488131,-0.125044,0.860918,0.913447,0.852118,2.560287
2.45,0.071358,-0.488455,-0.12469,0.860681,0.913347,0.852002,2.560151
2.466667,0.076903,-0.487267,-0.124749,0.860868,0.913448,0.852475,2.560325
2.483333,0.071955,-0.488412,-0.125836,0.860489,0.913296,0.852013,2.560299
2.5,0.071779,-0.487942,-0.126335,0.860697,0.913354,0.852056,2.560285
2.516667,0.076395,-0.488554,-0.123311,0.860391,0.913085,0.852533,2.560394
2.533333,0.072412,-0.487621,-0.127809,0.860609,0.913535,0.852145,2.560242
2.55,0.071505,-0.487182,-0.125381,0.86129,0.913319,0.851933,2.5602
2.566667,0.070299,-0.489827,-0.121681,0.860419,0.913554,0.852625,2.560469
2.583333,0.080325,-0.483035,-0.127489,0.862538,0.913497,0.852601,2.560359
2.6,0.071667,-0.488318,-0.125688,0.860588,0.913343,0.851952,2.560249
2.616667,0.072307,-0.485666,-0.121737,0.862601,0.913341,0.852521,2.560264
2.633333,0.078018,-0.486799,-0.126119,0.860833,0.913446,0.852433,2.560553
2.65,0.069894,-0.488129,-0.124407,0.861027,0.913445,0.851967,2.560142
2.666667,0.078086,-0.486363,-0.126244,0.861055,0.913532,0.852424,2.560183
2.683333,0.081181,-0.487683,-0.127714,0.859805,0.913503,0.852693,2.560478
2.7,0.069665,-0.4884,-0.124413,0.860892,0.913324,0.851956,2.560313
2.716667,0.072076,-0.487769,-0.127293,0.860629,0.913432,0.852091,2.56024
2.733333,0.071472,-0.488056,-0.125497,0.860781,0.913185,0.85206,2.560358
2.75,0.069537,-0.489365,-0.124341,0.860364,0.913262,0.851958,2.560315
2.766667,0.072633,-0.487602,-0.127826,0.860598,0.913473,0.852178,2.56026
2.783333,0.072235,-0.488313,-0.126178,0.860472,0.91335,0.85209,2.5602
2.8,0.070272,-0.488551,-0.125071,0.860661,0.9133,0.852022,2.560169
2.816667,0.071929,-0.48769,-0.125947,0.860885,0.913431,0.852081,2.56022
2.833333,0.075667,-0.484916,-0.124524,0.862337,0.913312,0.852313,2.560153
2.85,0.078894,-0.4869,-0.126297,0.86067,0.913421,0.852484,2.560313
2.866667,0.073191,-0.491982,-0.121853,0.858923,0.91336,0.852579,2.560678
2.883333,0.075658,-0.4869,-0.124035,0.86129,0.913274,0.852471,2.560481
2.9,0.074765,-0.487346,-0.123139,0.861244,0.91347,0.852453,2.560323
2.916667,0.07674,-0.485537,-0.125338,0.861775,0.913522,0.852335,2.560141
2.933333,0.078597,-0.488561,-0.126697,0.859697,0.913415,0.852409,2.560383
2.95,0.071652,-0.488634,-0.126123,0.860346,0.913234,0.852068,2.560452
2.966667,0.071564,-0.489262,-0.124942,0.860169,0.913421,0.852009,2.560289
2.983333,0.075737,-0.488015,-0.123485,0.860731,0.913227,0.852579,2.560366
3,0.073196,-0.490184,-0.122658,0.859835,0.91301,0.852433,2.560712
3.016667,0.07181,-0.488829,-0.125088,0.860373,0.913236,0.851965,2.560287
3.033333,0.0719,-0.488293,-0.126308,0.860492,0.913214,0.851933,2.560205
3.05,0.071603,-0.488218,-0.12611,0.860588,0.913361,0.852072,2.560328
3.066667,0.07006,-0.488857,-0.124163,0.860636,0.91343,0.851991,2.560256
3.083333,0.068919,-0.490742,-0.119058,0.860376,0.914014,0.852871,2.560318
3.1,0.078395,-0.488,-0.126566,0.860053,0.913495,0.852446,2.560163
3.116667,0.069509,-0.488097,-0.124387,0.86108,0.913398,0.852042,2.560215
3.133333,0.079075,-0.488287,-0.126628,0.859819,0.913429,0.85248,2.560192
3.15,0.079259,-0.487537,-0.126662,0.860223,0.913476,0.852529,2.560151
3.166667,0.07691,-0.486955,-0.124369,0.861099,0.913429,0.852519,2.560313
3.183333,0.078389,-0.487366,-0.1265,0.860423,0.913511,0.852415,2.56021
3.2,0.076705,-0.487564,-0.12478,0.860713,0.913509,0.852367,2.560298
3.216667,0.072051,-0.487962,-0.127515,0.860489,0.913399,0.852049,2.560236
3.233333,0.07238,-0.487595,-0.126289,0.86085,0.913475,0.852093,2.560267
3.25,0.069641,-0.489121,-0.123561,0.860607,0.913192,0.852062,2.56038
3.266667,0.070085,-0.488356,-0.124918,0.860809,0.913339,0.852029,2.560278
3.283333,0.080072,-0.486425,-0.126486,0.860802,0.913455,0.852601,2.560282
3.3,0.071376,-0.488091,-0.125736,0.860734,0.913204,0.85197,2.560349
3.316667,0.071139,-0.488313,-0.125444,0.86067,0.913127,0.85195,2.560424
3.333333,0.072175,-0.487823,-0.126712,0.860676,0.913349,0.852128,2.560313
3.35,0.070048,-0.488577,-0.124723,0.860715,0.913314,0.852031,2.560364
3.366667,0.071461,-0.488403,-0.126195,0.860483,0.913352,0.851974,2.560217
3.383333,0.071442,-0.488671,-0.12577,0.860394,0.913308,0.851987,2.560322
3.4,0.069753,-0.488909,-0.123868,0.860674,0.913308,0.852033,2.560133
3.416667,0.072133,-0.487869,-0.126817,0.860638,0.913406,0.852056,2.560225
3.433333,0.080616,-0.486254,-0.127152,0.86075,0.913366,0.85261,2.560248
3.45,0.076091,-0.485793,-0.12415,0.86186,0.913318,0.852415,2.560364
3.466667,0.078468,-0.485159,-0.126621,0.861644,0.913406,0.852373,2.560319
3.483333,0.075632,-0.490394,-0.124994,0.859168,0.91359,0.852272,2.560658
3.5,0.0701,-0.48824,-0.125025,0.860858,0.913435,0.852045,2.560158
3.516667,0.071537,-0.488342,-0.125615,0.860596,0.913152,0.85208,2.560452
3.533333,0.070524,-0.488454,-0.125026,0.860702,0.91337,0.852098,2.560359
3.55,0.071331,-0.48831,-0.125689,0.86062,0.913099,0.851999,2.560488
3.566667,0.072668,-0.487549,-0.127984,0.860602,0.913451,0.852187,2.560206
3.583333,0.071702,-0.48821,-0.126493,0.860529,0.913409,0.851964,2.56027
3.6,0.071358,-0.487974,-0.12558,0.860825,0.913161,0.852013,2.560427
3.616667,0.071397,-0.488475,-0.125336,0.860573,0.913173,0.85206,2.560412
3.633333,0.070116,-0.488292,-0.124533,0.860898,0.913378,0.852048,2.560314
3.65,0.07218,-0.488298,-0.127972,0.86022,0.913375,0.852129,2.560256
3.666667,0.074958,-0.489475,-0.124513,0.859821,0.913461,0.852316,2.560674
3.683333,0.071465,-0.488683,-0.125666,0.860401,0.913175,0.851951,2.560352
3.7,0.07789,-0.486467,-0.12543,0.861133,0.91306,0.852443,2.560385
3.716667,0.073728,-0.489446,-0.122992,0.860163,0.913451,0.852427,2.560601
3.733333,0.074081,-0.488185,-0.123036,0.860842,0.913342,0.852393,2.560514
3.75,0.07877,-0.487686,-0.126411,0.86022,0.91337,0.852469,2.56038
3.766667,0.077532,-0.489417,-0.126156,0.859386,0.913156,0.852351,2.560445
3.783333,0.073858,-0.48461,-0.123045,0.862878,0.913409,0.852536,2.560379
3.8,0.078867,-0.485981,-0.126824,0.861114,0.913128,0.852475,2.559959
3.816667,0.076365,-0.490608,-0.124641,0.859033,0.913373,0.852471,2.560737
3.833333,0.069574,-0.489003,-0.123843,0.860638,0.913136,0.852078,2.560441
3.85,0.072302,-0.487655,-0.12774,0.860609,0.913469,0.852085,2.560221
3.866667,0.070649,-0.48784,-0.12595,0.860905,0.913477,0.852117,2.560211
3.883333,0.072402,-0.488947,-0.124965,0.860275,0.913141,0.851954,2.560344
3.9,0.069945,-0.488193,-0.124545,0.860967,0.91338,0.852111,2.560293
3.916667,0.069688,-0.488377,-0.124438,0.860899,0.913316,0.852065,2.560342
3.933333,0.071204,-0.488598,-0.125787,0.860453,0.913152,0.851986,2.560391
3.95,0.074396,-0.490987,-0.12435,0.859031,0.913239,0.852179,2.560455
3.966667,0.075829,-0.487771,-0.123551,0.860851,0.91338,0.852518,2.56042
3.983333,0.072029,-0.488867,-0.125161,0.860323,0.913407,0.851996,2.560271
4,0.076788,-0.485925,-0.124222,0.861713,0.913301,0.852511,2.55997
4.016667,0.074684,-0.488211,-0.122645,0.860831,0.913506,0.852511,2.560387
4.033333,0.071235,-0.488831,-0.125321,0.860386,0.913167,0.851903,2.560316
4.05,0.077391,-0.488212,-0.125789,0.860138,0.913427,0.852315,2.560356
4.066667,0.076875,-0.483517,-0.125842,0.862824,0.913483,0.852297,2.560208
4.083333,0.079129,-0.484674,-0.127306,0.861756,0.913397,0.85245,2.560316
4.1,0.077151,-0.487931,-0.124659,0.860483,0.913408,0.852489,2.560608
4.116667,0.071798,-0.488562,-0.125779,0.860425,0.913283,0.851935,2.56032
4.133333,0.071643,-0.487953,-0.126067,0.860742,0.913371,0.851997,2.560267
4.15,0.076564,-0.48741,-0.125642,0.860688,0.913606,0.852276,2.560417
4.166667,0.072309,-0.487553,-0.127356,0.860723,0.913438,0.852075,2.560231
4.183333,0.071891,-0.487863,-0.125875,0.8608,0.913331,0.852032,2.56023
4.2,0.075001,-0.485939,-0.123425,0.861977,0.913403,0.85249,2.560074
4.216667,0.071513,-0.488852,-0.126143,0.860231,0.913197,0.851983,2.560409
4.233333,0.071432,-0.488279,-0.125599,0.860643,0.913113,0.852011,2.560374
4.25,0.072364,-0.488765,-0.122065,0.860797,0.913503,0.852486,2.560581
4.266667,0.072793,-0.487124,-0.127822,0.860856,0.913491,0.852205,2.560273
4.283333,0.07143,-0.488071,-0.125958,0.860708,0.913341,0.851985,2.560344
4.3,0.073519,-0.490437,-0.122838,0.859638,0.913738,0.852494,2.560439
4.316667,0.079249,-0.486219,-0.126078,0.861055,0.913469,0.852531,2.560371
4.333333,0.07147,-0.48885,-0.124515,0.860473,0.913318,0.851841,2.560203
4.35,0.070642,-0.488067,-0.125671,0.860818,0.913419,0.852111,2.560273
4.366667,0.071601,-0.487966,-0.125729,0.860787,0.913383,0.852024,2.560301
4.383333,0.071853,-0.48835,-0.125216,0.860623,0.913167,0.851951,2.560184
4.4,0.078583,-0.486429,-0.126293,0.860966,0.913385,0.852426,2.560204
4.416667,0.077681,-0.486069,-0.126221,0.861261,0.913377,0.852374,2.56035
4.433333,0.07013,-0.488708,-0.125504,0.86052,0.913472,0.852076,2.560242
4.45,0.079001,-0.486647,-0.126046,0.860841,0.913346,0.852545,2.560323
4.466667,0.077497,-0.488877,-0.125144,0.859845,0.913325,0.85244,2.56031
4.483333,0.069511,-0.488583,-0.124218,0.860828,0.91333,0.851981,2.560286
4.5,0.075938,-0.490666,-0.125344,0.858935,0.913583,0.852304,2.560578
4.516667,0.075181,-0.487181,-0.123626,0.861231,0.913519,0.852302,2.559851
4.533333,0.073375,-0.488079,-0.122499,0.86104,0.913309,0.852478,2.560401
4.55,0.072548,-0.487843,-0.127596,0.860503,0.913527,0.852192,2.560318
4.566667,0.074501,-0.48958,-0.122278,0.860121,0.913519,0.852528,2.560445
4.583333,0.069499,-0.488804,-0.12413,0.860716,0.913298,0.852079,2.560353
4.6,0.07182,-0.487905,-0.126428,0.860701,0.913447,0.852075,2.560282
4.616667,0.07135,-0.48818,-0.125708,0.86069,0.913351,0.851894,2.560236
4.633333,0.071132,-0.488928,-0.125077,0.860375,0.913119,0.85194,2.560342
4.65,0.07264,-0.487392,-0.127502,0.860765,0.913462,0.852165,2.560235
4.666667,0.075102,-0.48699,-0.123625,0.861346,0.913341,0.85238,2.560376
4.683333,0.071458,-0.489166,-0.126197,0.860049,0.91343,0.852034,2.560252
4.7,0.071497,-0.488118,-0.126397,0.860612,0.913417,0.851977,2.560236
4.716667,0.071896,-0.488674,-0.125268,0.860428,0.913381,0.851837,2.560156
4.733333,0.079898,-0.488715,-0.127679,0.859344,0.913276,0.852532,2.560509
4.75,0.071439,-0.489112,-0.125893,0.860126,0.913075,0.852007,2.560535
4.766667,0.073302,-0.486295,-0.120812,0.862293,0.913017,0.852546,2.560177
4.783333,0.079524,-0.485041,-0.126339,0.861655,0.913369,0.852576,2.5604
4.8,0.077254,-0.486976,-0.124714,0.861007,0.913491,0.852525,2.560295
4.816667,0.075406,-0.487714,-0.123556,0.86092,0.913451,0.852453,2.560326
4.833333,0.072058,-0.487933,-0.126482,0.860657,0.913435,0.852094,2.560287
4.85,0.076713,-0.490694,-0.124742,0.858938,0.913329,0.852436,2.560801
4.866667,0.071923,-0.48788,-0.12684,0.860646,0.913457,0.852036,2.560233
4.883333,0.075816,-0.489077,-0.125372,0.859848,0.913359,0.852295,2.560654
4.9,0.070235,-0.487848,-0.125293,0.86103,0.913396,0.852043,2.560184
4.916667,0.077192,-0.488861,-0.126144,0.859735,0.913556,0.852316,2.560188
4.933333,0.071245,-0.488817,-0.125253,0.860403,0.913161,0.852041,2.560405
4.95,0.069834,-0.488314,-0.124646,0.860893,0.913328,0.852035,2.560307
4.966667,0.072018,-0.488618,-0.125767,0.860377,0.913327,0.852015,2.560293
4.983333,0.071197,-0.488393,-0.125806,0.860567,0.913365,0.85195,2.560292
5,0.071286,-0.488339,-0.126252,0.860526,0.913382,0.851915,2.560254
5.016667,0.078649,-0.484448,-0.126648,0.862024,0.913403,0.85243,2.560357
5.033333,0.070663,-0.487851,-0.12524,0.861001,0.913389,0.852117,2.560308
5.05,0.071601,-0.488555,-0.125918,0.860425,0.913442,0.852026,2.560216
5.066667,0.079494,-0.486686,-0.126224,0.860747,0.913516,0.852539,2.560331
5.083333,0.075629,-0.486311,-0.123865,0.861649,0.913292,0.852396,2.560241
5.1,0.072009,-0.487958,-0.126829,0.860597,0.913412,0.852033,2.560216
5.116667,0.077213,-0.48677,-0.123854,0.861251,0.913382,0.852529,2.560401
5.133333,0.069844,-0.488672,-0.124486,0.860712,0.913282,0.852007,2.560345
5.15,0.071741,-0.488831,-0.126331,0.860197,0.913229,0.852053,2.560383
5.166667,0.078498,-0.488603,-0.126348,0.859733,0.913452,0.85237,2.560516
5.183333,0.072017,-0.488397,-0.125291,0.860572,0.913332,0.851893,2.560216
5.2,0.071894,-0.488799,-0.12647,0.860182,0.913377,0.852111,2.560317
5.216667,0.069802,-0.488579,-0.123848,0.86086,0.913493,0.851975,2.560222
5.233333,0.071479,-0.488525,-0.125369,0.860533,0.913505,0.851975,2.560277
5.25,0.071923,-0.488936,-0.126318,0.860124,0.913428,0.852048,2.560269
5.266667,0.076083,-0.488787,-0.123747,0.860224,0.913559,0.852499,2.560359
5.283333,0.073827,-0.489286,-0.123072,0.860234,0.912908,0.852383,2.560656
5.3,0.077867,-0.485629,-0.125721,0.861566,0.91305,0.852407,2.56031
5.316667,0.065513,-0.48808,-0.124125,0.86144,0.913459,0.851842,2.560365
5.333333,0.071836,-0.489095,-0.126478,0.860017,0.913296,0.852061,2.56043
5.35,0.072151,-0.487805,-0.127457,0.860578,0.913451,0.85204,2.560248
5.366667,0.070125,-0.488676,-0.125361,0.86056,0.913437,0.852013,2.560186
5.383333,0.072134,-0.487902,-0.125752,0.860776,0.913369,0.852047,2.560236
5.4,0.070316,-0.488117,-0.124605,0.860971,0.913321,0.85209,2.560294
5.416667,0.070416,-0.487837,-0.125444,0.861,0.91341,0.852092,2.560305
5.433333,0.071468,-0.488364,-0.125513,0.860604,0.91321,0.852073,2.560386
5.45,0.071446,-0.4884,-0.126378,0.860459,0.913387,0.851969,2.5603
5.466667,0.071777,-0.488456,-0.125801,0.860484,0.913335,0.85196,2.560315
5.483333,0.071872,-0.487993,-0.126258,0.860672,0.913418,0.852101,2.560292
5.5,0.066687,-0.488615,-0.124777,0.860952,0.913509,0.85182,2.56027
5.516667,0.076168,-0.488749,-0.124881,0.860074,0.913593,0.852276,2.560462
5.533333,0.077059,-0.486492,-0.125095,0.861243,0.913401,0.852408,2.560272
5.55,0.070309,-0.490559,-0.120217,0.860207,0.91337,0.852731,2.560317
5.566667,0.072566,-0.486869,-0.125278,0.861394,0.913634,0.852013,2.560068
5.583333,0.079151,-0.485964,-0.126749,0.861109,0.913303,0.852458,2.560412
